dt64,OBJECT_ID,coverage,date,ice_off_prob,ice_on_prob,lic,sensor
2013-07-16 10:12:42,IW35016644,0.7442489283538603,2013-07-16T10:12:42,0.9999492624150672,,0.0,Landsat-8
2013-08-01 10:12:43,IW35016644,0.4800741570400687,2013-08-01T10:12:43,0.9999544057539916,,0.0,Landsat-8
2013-08-02 09:59:47,IW35016644,0.6579063766858188,2013-08-02T09:59:47,0.9999581111323336,,0.0,Landsat-7
2013-08-10 10:06:33,IW35016644,0.5774367470952787,2013-08-10T10:06:33,0.9999029145105388,,0.0,Landsat-8
2013-08-17 10:12:44,IW35016644,0.6613661200049262,2013-08-17T10:12:44,0.999953305394918,,0.0,Landsat-8
2013-08-18 09:59:52,IW35016644,0.4856996917604469,2013-08-18T09:59:52,0.9999215048809402,,0.0,Landsat-7
2013-09-03 10:00:03,IW35016644,0.6140375469439882,2013-09-03T10:00:03,0.9999306429663394,,0.0,Landsat-7
2013-09-19 10:00:13,IW35016644,0.4543601944919646,2013-09-19T10:00:13,0.9957732377146402,,0.0,Landsat-7
2013-09-26 10:06:28,IW35016644,0.5207661719554303,2013-09-26T10:06:28,0.99991426849033,,0.0,Landsat-7
2013-09-27 10:06:24,IW35016644,0.6148184973674607,2013-09-27T10:06:24,0.9994449396006556,,0.0,Landsat-8
2013-10-28 10:06:47,IW35016644,0.5152866021593993,2013-10-28T10:06:47,0.9322041069967169,,0.0,Landsat-7
2013-11-05 10:12:28,IW35016644,0.3708938735117029,2013-11-05T10:12:28,0.9963135428998378,,0.0,Landsat-8
2013-11-29 10:07:01,IW35016644,0.7613448771192418,2013-11-29T10:07:01,0.985661065658234,0.7574654670557538,2.022946859903381,Landsat-7
2013-12-08 10:00:53,IW35016644,0.6525862661845613,2013-12-08T10:00:53,0.983673088309329,0.6425838006403861,0.4613200851667849,Landsat-7
2013-12-15 10:07:03,IW35016644,0.7200370127629186,2013-12-15T10:07:03,0.9281210694527492,0.7421086964873449,23.783610755441742,Landsat-7
2013-12-16 10:06:03,IW35016644,0.7973787239465017,2013-12-16T10:06:03,0.8755455999232897,0.7473266855173567,23.300406740267288,Landsat-8
2013-12-31 10:07:09,IW35016644,0.745149211329149,2013-12-31T10:07:09,,0.9985022746521084,100.0,Landsat-7
2014-01-01 10:05:56,IW35016644,0.9833124890896376,2014-01-01T10:05:56,,0.9964542644698728,100.0,Landsat-8
2014-01-25 10:01:19,IW35016644,0.5896377246929316,2014-01-25T10:01:19,,0.9986753303346192,100.0,Landsat-7
2014-02-25 10:11:26,IW35016644,0.9833124890896376,2014-02-25T10:11:26,,0.999494079944618,100.0,Landsat-8
2014-03-06 10:05:07,IW35016644,0.9156041384049264,2014-03-06T10:05:07,,0.9995221293582054,100.0,Landsat-8
2014-03-13 10:11:15,IW35016644,0.9223883309336398,2014-03-13T10:11:15,0.5958191739785577,0.994293206657788,100.0,Landsat-8
2014-03-14 10:01:23,IW35016644,0.6026372488528122,2014-03-14T10:01:23,0.6393283638894672,0.9932019474627826,99.61962723469,Landsat-7
2014-03-21 10:07:38,IW35016644,0.7471152766569418,2014-03-21T10:07:38,0.5362025027052831,0.9750525515193784,100.0,Landsat-7
2014-03-29 10:10:57,IW35016644,0.9833124890896376,2014-03-29T10:10:57,0.6059255306798267,0.9888167838718424,100.0,Landsat-8
2014-03-30 10:01:30,IW35016644,0.6333315687298067,2014-03-30T10:01:30,0.6505001184565848,0.9945791020136278,99.7827661115134,Landsat-7
2014-04-06 10:07:42,IW35016644,0.7151444999427059,2014-04-06T10:07:42,0.6468690400872682,0.990945928864566,99.48586118251929,Landsat-7
2014-04-07 10:04:41,IW35016644,0.7298642944285747,2014-04-07T10:04:41,0.7151271693377315,0.9986256465861624,99.96813256851496,Landsat-8
2014-04-14 10:10:43,IW35016644,0.6622119840297594,2014-04-14T10:10:43,0.700796437050615,0.9961663280394832,99.929676511955,Landsat-8
2014-04-15 10:01:37,IW35016644,0.4891356645394125,2014-04-15T10:01:37,0.6235971246895038,0.9580304055023956,99.24314096499526,Landsat-7
2014-04-23 10:04:25,IW35016644,0.5427316935901461,2014-04-23T10:04:25,,0.9976083181353058,100.0,Landsat-8
2014-05-08 10:07:58,IW35016644,0.5466656831166027,2014-05-08T10:07:58,0.9902109112029308,0.7190965685568675,0.5496828752642706,Landsat-7
2014-05-09 10:04:09,IW35016644,0.3096608925238119,2014-05-09T10:04:09,0.7138306123836752,0.536544834892945,41.02178812922615,Landsat-8
2014-05-24 10:08:05,IW35016644,0.5991387770774941,2014-05-24T10:08:05,0.9938039655178555,,0.0,Landsat-7
2014-06-01 10:10:19,IW35016644,0.7268723799480618,2014-06-01T10:10:19,0.9984596562794776,,0.0,Landsat-8
2014-06-09 10:08:08,IW35016644,0.6286090021204374,2014-06-09T10:08:08,0.99950830786304,,0.0,Landsat-7
2014-06-10 10:04:13,IW35016644,0.5375450398607907,2014-06-10T10:04:13,0.9999185178190052,,0.0,Landsat-8
2014-07-03 10:10:31,IW35016644,0.9670750513355648,2014-07-03T10:10:31,0.9999547914439182,,0.0,Landsat-8
2014-07-12 10:04:24,IW35016644,0.9732991472350372,2014-07-12T10:04:24,0.9998165668807314,,0.0,Landsat-8
2014-07-19 10:10:36,IW35016644,0.9203840783593624,2014-07-19T10:10:36,0.9999491940649824,,0.0,Landsat-8
2014-08-04 10:10:43,IW35016644,0.9675290008523988,2014-08-04T10:10:43,0.999900171778212,,0.0,Landsat-8
2014-08-12 10:08:22,IW35016644,0.3667006566869092,2014-08-12T10:08:22,0.9999150052932152,,0.0,Landsat-7
2014-08-21 10:02:10,IW35016644,0.6559778381805969,2014-08-21T10:02:10,0.9904509446231716,,0.0,Landsat-7
2014-08-29 10:04:37,IW35016644,0.974331892871526,2014-08-29T10:04:37,0.999862780568075,,0.0,Landsat-8
2014-09-13 10:08:21,IW35016644,0.6372215639563438,2014-09-13T10:08:21,0.9986678991260332,,0.0,Landsat-7
2014-09-14 10:04:41,IW35016644,0.973731920076306,2014-09-14T10:04:41,0.9997628644846474,,0.0,Landsat-8
2014-09-22 10:02:16,IW35016644,0.6233743693398037,2014-09-22T10:02:16,0.9983429159578672,,0.0,Landsat-7
2014-10-15 10:08:42,IW35016644,0.4300765305179896,2014-10-15T10:08:42,0.9241412885898822,,0.0,Landsat-7
2014-10-31 10:08:52,IW35016644,0.7005799276933868,2014-10-31T10:08:52,0.9963969550724322,,0.0,Landsat-7
2014-11-01 10:04:43,IW35016644,0.5796938279227261,2014-11-01T10:04:43,0.9989766232190448,,0.0,Landsat-8
2014-12-11 10:02:57,IW35016644,0.6128346617733244,2014-12-11T10:02:57,0.990953419035226,0.6954900020567142,0.18796992481203,Landsat-7
2014-12-19 10:04:40,IW35016644,0.7653485456872126,2014-12-19T10:04:40,0.9914863195096594,0.8078550239252894,0.4290530186944529,Landsat-8
2014-12-26 10:10:48,IW35016644,0.5247514409149948,2014-12-26T10:10:48,0.9752757041557868,0.7416468480413602,0.5694261936049059,Landsat-8
2015-01-03 10:09:15,IW35016644,0.7383654542866076,2015-01-03T10:09:15,0.7261049011656162,0.6235570492726752,37.06010588601682,Landsat-7
2015-01-12 10:03:07,IW35016644,0.5304757188063566,2015-01-12T10:03:07,0.9317663592671828,0.6289040205578992,3.1863814927979046,Landsat-7
2015-01-19 10:09:16,IW35016644,0.7688453692810312,2015-01-19T10:09:16,0.7565399361061818,0.956101035028298,78.99159663865547,Landsat-7
2015-01-28 10:03:11,IW35016644,0.404161101506949,2015-01-28T10:03:11,,0.996751245722858,100.0,Landsat-7
2015-02-12 10:10:33,IW35016644,0.9604401705608372,2015-02-12T10:10:33,,0.9973055933810846,100.0,Landsat-8
2015-02-13 10:03:11,IW35016644,0.6640818617997083,2015-02-13T10:03:11,,0.9982563854566828,100.0,Landsat-7
2015-02-20 10:09:29,IW35016644,0.735004174743727,2015-02-20T10:09:29,0.6246478235399402,0.9986294003880788,100.0,Landsat-7
2015-02-28 10:10:30,IW35016644,0.9830507291705544,2015-02-28T10:10:30,0.5515139413640855,0.9989555859411527,100.0,Landsat-8
2015-03-08 10:09:36,IW35016644,0.7597190109204023,2015-03-08T10:09:36,,0.9875420199079864,100.0,Landsat-7
2015-03-09 10:04:12,IW35016644,0.983045196075305,2015-03-09T10:04:12,0.6260636011213145,0.994983148508812,99.9532273152479,Landsat-8
2015-04-09 10:09:54,IW35016644,0.6455210290937237,2015-04-09T10:09:54,0.6706765360911612,0.9884348859404014,99.3939393939394,Landsat-7
2015-04-10 10:03:55,IW35016644,0.4867105432466645,2015-04-10T10:03:55,,0.991479059333406,100.0,Landsat-8
2015-05-11 10:10:08,IW35016644,0.4426115361508981,2015-05-11T10:10:08,0.9936528248435356,,0.0,Landsat-7
2015-05-27 10:10:11,IW35016644,0.5220343691461685,2015-05-27T10:10:11,0.9628064629876216,,0.0,Landsat-7
2015-05-28 10:03:37,IW35016644,0.6919458075725734,2015-05-28T10:03:37,0.9925152501902762,,0.0,Landsat-8
2015-06-04 10:09:53,IW35016644,0.4394695721762778,2015-06-04T10:09:53,0.9997108546758136,,0.0,Landsat-8
2015-06-05 10:04:06,IW35016644,0.6530221827470319,2015-06-05T10:04:06,0.9999495407871962,,0.0,Landsat-7
2015-06-28 10:10:21,IW35016644,0.7501001220985911,2015-06-28T10:10:21,0.9999498959726504,,0.0,Landsat-7
2015-07-07 10:04:14,IW35016644,0.5643138297937473,2015-07-07T10:04:14,0.9998506124333796,,0.0,Landsat-7
2015-07-14 10:10:27,IW35016644,0.7355844487701307,2015-07-14T10:10:27,0.9999048674161426,,0.0,Landsat-7
2015-07-15 10:04:05,IW35016644,0.9722776296777116,2015-07-15T10:04:05,0.999957111321331,,0.0,Landsat-8
2015-07-31 10:04:09,IW35016644,0.6014867279293656,2015-07-31T10:04:09,0.9998559624667562,,0.0,Landsat-8
2015-08-07 10:10:21,IW35016644,0.9732151420091804,2015-08-07T10:10:21,0.9999581005906676,,0.0,Landsat-8
2015-08-31 10:10:33,IW35016644,0.731418397478103,2015-08-31T10:10:33,0.999945605583676,,0.0,Landsat-7
2015-09-08 10:10:35,IW35016644,0.9745420568884486,2015-09-08T10:10:35,0.9989814038885416,,0.0,Landsat-8
2015-09-24 10:10:43,IW35016644,0.3312388528054684,2015-09-24T10:10:43,0.9949240627125286,0.7018039563122916,0.0,Landsat-8
2015-09-25 10:04:30,IW35016644,0.4243506990859011,2015-09-25T10:04:30,0.9897826804851996,,0.0,Landsat-7
2015-10-10 10:10:44,IW35016644,0.7674881206266273,2015-10-10T10:10:44,0.9759258352097664,,0.0,Landsat-8
2015-10-11 10:04:40,IW35016644,0.6368744029211171,2015-10-11T10:04:40,0.9907703441085666,,0.0,Landsat-7
2015-10-26 10:10:49,IW35016644,0.7975587839365389,2015-10-26T10:10:49,0.997805109750991,,0.0,Landsat-8
2015-10-27 10:04:56,IW35016644,0.6016072962258615,2015-10-27T10:04:56,0.998383590381036,,0.0,Landsat-7
2015-11-11 10:10:49,IW35016644,0.7762200006120226,2015-11-11T10:10:49,0.9932053549097474,,0.0,Landsat-8
2015-11-12 10:05:12,IW35016644,0.5925133143070526,2015-11-12T10:05:12,0.9971124559732092,,0.0,Landsat-7
2015-12-05 10:11:43,IW35016644,0.7653099762388053,2015-12-05T10:11:43,0.996738058142916,0.5140640735626221,0.0,Landsat-7
2015-12-06 10:04:40,IW35016644,0.9079342260947818,2015-12-06T10:04:40,0.9951236948857862,0.6267317291197737,0.0,Landsat-8
2015-12-13 10:10:50,IW35016644,0.9707054965439086,2015-12-13T10:10:50,0.959566173646933,0.6836977130083258,1.7298578199052137,Landsat-8
2015-12-14 10:05:42,IW35016644,0.6484571940448741,2015-12-14T10:05:42,0.9929813407442905,0.6490964550948694,0.2486678507992895,Landsat-7
2015-12-29 10:10:50,IW35016644,0.7399409546272523,2015-12-29T10:10:50,0.8838946859884694,0.6960450197261966,8.881987577639752,Landsat-8
2015-12-30 10:05:55,IW35016644,0.5844336191967289,2015-12-30T10:05:55,0.9651433092596146,0.7188622061680973,3.4400948991696323,Landsat-7
2016-01-06 10:12:13,IW35016644,0.7527382007197403,2016-01-06T10:12:13,0.8386384118568126,0.9651853780947636,59.28636779505947,Landsat-7
2016-01-22 10:12:26,IW35016644,0.761011452102768,2016-01-22T10:12:26,,0.9972766625076664,100.0,Landsat-7
2016-01-23 10:04:37,IW35016644,0.4425280966924399,2016-01-23T10:04:37,,0.9958380782299808,100.0,Landsat-8
2016-02-15 10:10:39,IW35016644,0.975012753936402,2016-02-15T10:10:39,,0.9991569063568108,100.0,Landsat-8
2016-02-24 10:04:26,IW35016644,0.7206591756459457,2016-02-24T10:04:26,,0.9991700137066468,100.0,Landsat-8
2016-03-03 10:06:31,IW35016644,0.4674990483635708,2016-03-03T10:06:31,,0.9984875203471592,100.0,Landsat-7
2016-03-10 10:12:46,IW35016644,0.7184505165383441,2016-03-10T10:12:46,,0.9738186022224,100.0,Landsat-7
2016-03-11 10:04:24,IW35016644,0.9831507356824878,2016-03-11T10:04:24,,0.998577552853666,100.0,Landsat-8
2016-03-18 10:10:31,IW35016644,0.8552878967296538,2016-03-18T10:10:31,0.5059325993061066,0.997595358041238,100.0,Landsat-8
2016-03-19 10:06:39,IW35016644,0.5698825315224529,2016-03-19T10:06:39,0.6205905840579169,0.9900182707843204,99.55339017458384,Landsat-7
2016-03-26 10:12:52,IW35016644,0.3925631958147216,2016-03-26T10:12:52,0.5922027550202612,0.9330156987980566,98.7551867219917,Landsat-7
2016-03-27 10:04:15,IW35016644,0.6101265177083424,2016-03-27T10:04:15,0.6169286614723419,0.9731357804635188,100.0,Landsat-8
2016-04-11 10:12:57,IW35016644,0.3683646541750069,2016-04-11T10:12:57,0.6008282337607457,0.9161529423856796,93.71827411167511,Landsat-7
2016-04-19 10:10:16,IW35016644,0.9784989693320776,2016-04-19T10:10:16,0.9815960138793568,0.9134772400386854,18.914473684210524,Landsat-8
2016-04-20 10:06:51,IW35016644,0.4881675531907082,2016-04-20T10:06:51,0.9875264026898644,0.9638814549742396,17.3067804646752,Landsat-7
2016-05-06 10:06:56,IW35016644,0.3557385581216745,2016-05-06T10:06:56,0.9966680308669734,,0.0,Landsat-7
2016-05-21 10:10:19,IW35016644,0.3726993159491856,2016-05-21T10:10:19,0.999696606037447,,0.0,Landsat-8
2016-05-22 10:06:59,IW35016644,0.4217209219573886,2016-05-22T10:06:59,0.9995495467132206,,0.0,Landsat-7
2016-06-15 10:04:14,IW35016644,0.4287391872819118,2016-06-15T10:04:14,0.9992825494039927,,0.0,Landsat-8
2016-06-22 10:10:29,IW35016644,0.4057391093425708,2016-06-22T10:10:29,0.999941372670771,,0.0,Landsat-8
2016-06-23 10:07:06,IW35016644,0.6207270454463208,2016-06-23T10:07:06,0.999935193122277,,0.0,Landsat-7
2016-06-30 10:13:17,IW35016644,0.4547311743011529,2016-06-30T10:13:17,0.9978054287326782,,0.0,Landsat-7
2016-07-01 10:04:23,IW35016644,0.3681186144637682,2016-07-01T10:04:23,0.9999538993931822,,0.0,Landsat-8
2016-07-08 10:10:37,IW35016644,0.6926389680317223,2016-07-08T10:10:37,0.999898463119846,,0.0,Landsat-8
2016-07-16 10:13:17,IW35016644,0.745230735330648,2016-07-16T10:13:17,0.999660561473015,,0.0,Landsat-7
2016-07-17 10:04:30,IW35016644,0.9368470599817296,2016-07-17T10:04:30,0.9998774462532796,,0.0,Landsat-8
2016-08-25 10:10:52,IW35016644,0.8708404730024746,2016-08-25T10:10:52,0.99987205137946,,0.0,Landsat-8
2016-08-26 10:07:12,IW35016644,0.6268050335982086,2016-08-26T10:07:12,0.999955128305388,,0.0,Landsat-7
2016-09-10 10:10:56,IW35016644,0.7485674860938747,2016-09-10T10:10:56,0.9999311080803274,,0.0,Landsat-8
2016-09-11 10:07:15,IW35016644,0.6301080224902752,2016-09-11T10:07:15,0.9999356150154892,,0.0,Landsat-7
2016-09-26 10:10:57,IW35016644,0.4979811236381105,2016-09-26T10:10:57,0.9997140332183532,,0.0,Landsat-8
2016-10-04 10:13:29,IW35016644,0.7289844454521222,2016-10-04T10:13:29,0.998932815188249,,0.0,Landsat-7
2016-10-05 10:04:49,IW35016644,0.97301283127759,2016-10-05T10:04:49,0.9886132629031492,,0.0,Landsat-8
2016-10-12 10:11:02,IW35016644,0.4533471137971646,2016-10-12T10:11:02,0.9974641273001889,,0.0,Landsat-8
2016-10-20 10:13:27,IW35016644,0.7417523356321353,2016-10-20T10:13:27,0.9976571489030972,,0.0,Landsat-7
2016-10-21 10:04:53,IW35016644,0.3207767559262452,2016-10-21T10:04:53,0.9977737719360164,,0.0,Landsat-8
2016-10-28 10:11:04,IW35016644,0.4023087577094825,2016-10-28T10:11:04,0.9915620578962376,,0.0,Landsat-8
2016-10-29 10:07:13,IW35016644,0.6402316574066322,2016-10-29T10:07:13,0.9976414745086164,,0.0,Landsat-7
2016-11-14 10:07:05,IW35016644,0.6552210922085552,2016-11-14T10:07:05,0.99007064971209,0.6060786694434777,0.0706963591375044,Landsat-7
2016-11-29 10:11:03,IW35016644,0.975244091769706,2016-11-29T10:11:03,0.9887888809657472,0.6625494741472359,1.155933003066761,Landsat-8
2016-11-30 10:07:03,IW35016644,0.5668956118799214,2016-11-30T10:07:03,0.992369756843317,0.7868307135899862,1.058201058201058,Landsat-7
2016-12-07 10:13:12,IW35016644,0.5982820174520804,2016-12-07T10:13:12,0.993549364418045,0.7147328673979599,0.3091190108191654,Landsat-7
2016-12-08 10:04:51,IW35016644,0.7112794754343986,2016-12-08T10:04:51,0.9934078427197623,0.6927372232536407,0.4224894377640559,Landsat-8
2016-12-15 10:10:59,IW35016644,0.5970313919266245,2016-12-15T10:10:59,0.968826893867722,0.6434659509863819,2.093834819697557,Landsat-8
2016-12-16 10:06:58,IW35016644,0.5725129243675994,2016-12-16T10:06:58,0.9801822203450498,0.6590197183575381,1.5706806282722512,Landsat-7
2016-12-23 10:13:06,IW35016644,0.6367620231987378,2016-12-23T10:13:06,0.9893659753938994,0.7459796589197131,2.466449038810301,Landsat-7
2016-12-31 10:10:57,IW35016644,0.5413536915888243,2016-12-31T10:10:57,0.8345514011380042,0.6910013642093287,18.864703371745627,Landsat-8
2017-01-01 10:06:50,IW35016644,0.4816571098809027,2017-01-01T10:06:50,0.8406260113713305,0.6237382012976878,11.56429942418426,Landsat-7
2017-01-09 10:04:43,IW35016644,0.7237670295679025,2017-01-09T10:04:43,,0.9920129628642144,100.0,Landsat-8
2017-01-16 10:10:52,IW35016644,0.8495959774834415,2017-01-16T10:10:52,,0.95174908297909,100.0,Landsat-8
2017-01-17 10:06:39,IW35016644,0.6472614222691287,2017-01-17T10:06:39,,0.9982924617338746,100.0,Landsat-7
2017-01-24 10:12:45,IW35016644,0.6514347805917383,2017-01-24T10:12:45,,0.9985416987934116,100.0,Landsat-7
2017-02-09 10:12:38,IW35016644,0.6595750895753474,2017-02-09T10:12:38,,0.9973372814002512,100.0,Landsat-7
2017-02-18 10:06:31,IW35016644,0.5045392406227753,2017-02-18T10:06:31,,0.998972158545936,100.0,Landsat-7
2017-02-25 10:12:46,IW35016644,0.5805316720601191,2017-02-25T10:12:46,,0.99483749547571,100.0,Landsat-7
2017-03-14 10:04:16,IW35016644,0.7713235941663095,2017-03-14T10:04:16,0.615334164765146,0.9947966868361254,100.0,Landsat-8
2017-03-29 10:12:57,IW35016644,0.5034348205336934,2017-03-29T10:12:57,0.6170694802894181,0.9859723362785698,99.63031423290202,Landsat-7
2017-03-30 10:04:08,IW35016644,0.5500575221906964,2017-03-30T10:04:08,,0.980992168359514,100.0,Landsat-8
2017-04-07 10:06:49,IW35016644,0.3180216789898982,2017-04-07T10:06:49,0.762764370676334,0.8596201882989003,81.68604651162791,Landsat-7
2017-04-14 10:13:03,IW35016644,0.5384922888027737,2017-04-14T10:13:03,0.9846614711475868,,0.0,Landsat-7
2017-04-22 10:10:06,IW35016644,0.7065095429213072,2017-04-22T10:10:06,0.9959791448349972,,0.0,Landsat-8
2017-04-23 10:06:56,IW35016644,0.496942501812133,2017-04-23T10:06:56,0.9973559637588024,,0.0,Landsat-7
2017-04-30 10:13:09,IW35016644,0.6819824775707001,2017-04-30T10:13:09,0.9924726190501522,0.6952883289125799,0.1355013550135501,Landsat-7
2017-05-09 10:07:01,IW35016644,0.4355789041482276,2017-05-09T10:07:01,0.9965269339125036,0.583833401109658,0.0,Landsat-7
2017-05-16 10:13:13,IW35016644,0.5192447980548022,2017-05-16T10:13:13,0.9976241253350916,,0.0,Landsat-7
2017-05-25 10:07:03,IW35016644,0.5248729667819422,2017-05-25T10:07:03,0.9997396668105788,,0.0,Landsat-7
2017-06-01 10:13:16,IW35016644,0.647833709343281,2017-06-01T10:13:16,0.9997630021013116,,0.0,Landsat-7
2017-06-02 10:04:09,IW35016644,0.9759819772297792,2017-06-02T10:04:09,0.999933925085534,,0.0,Landsat-8
2017-06-17 10:13:20,IW35016644,0.7324296379675013,2017-06-17T10:13:20,0.9996975220955074,,0.0,Landsat-7
2017-06-18 10:04:16,IW35016644,0.9615995492357564,2017-06-18T10:04:16,0.999944640335618,,0.0,Landsat-8
2017-06-26 10:07:11,IW35016644,0.6269012962349138,2017-06-26T10:07:11,0.9999417732055812,,0.0,Landsat-7
2017-07-03 10:13:22,IW35016644,0.6643102153431114,2017-07-03T10:13:22,0.9999123284165788,,0.0,Landsat-7
2017-07-04 10:04:20,IW35016644,0.9759226435221572,2017-07-04T10:04:20,0.9999093334747003,,0.0,Landsat-8
2017-07-11 10:10:31,IW35016644,0.3317297304543717,2017-07-11T10:10:31,0.9998838530438422,,0.0,Landsat-8
2017-07-12 10:07:12,IW35016644,0.660524366325626,2017-07-12T10:07:12,0.9999542157615654,,0.0,Landsat-7
2017-07-28 10:07:11,IW35016644,0.6126470354546263,2017-07-28T10:07:11,0.9999328079578932,,0.0,Landsat-7
2017-08-04 10:13:21,IW35016644,0.7169929363937566,2017-08-04T10:13:21,0.9999091845477304,,0.0,Landsat-7
2017-08-05 10:04:32,IW35016644,0.5429673564716669,2017-08-05T10:04:32,0.999919177181122,,0.0,Landsat-8
2017-08-13 10:07:08,IW35016644,0.6443974159947985,2017-08-13T10:07:08,0.9999536061497312,,0.0,Landsat-7
2017-08-20 10:13:20,IW35016644,0.332085532777386,2017-08-20T10:13:20,0.9791167178073944,,0.0,Landsat-7
2017-08-21 10:04:37,IW35016644,0.3647173844521657,2017-08-21T10:04:37,0.9999008463694684,,0.0,Landsat-8
2017-08-29 10:07:09,IW35016644,0.6518662390603375,2017-08-29T10:07:09,0.9999567757372196,,0.0,Landsat-7
2017-09-05 10:13:20,IW35016644,0.4033564081529575,2017-09-05T10:13:20,0.9998888257511342,,0.0,Landsat-7
2017-09-21 10:13:18,IW35016644,0.7107109711332775,2017-09-21T10:13:18,0.9888738582977724,,0.0,Landsat-7
2017-09-22 10:04:43,IW35016644,0.7181500990424001,2017-09-22T10:04:43,0.9996852436793886,,0.0,Landsat-8
2017-09-30 10:07:08,IW35016644,0.3753172089887786,2017-09-30T10:07:08,0.9936894546482744,,0.0,Landsat-7
2017-10-07 10:13:20,IW35016644,0.7433058217559608,2017-10-07T10:13:20,0.999033437595635,,0.0,Landsat-7
2017-10-15 10:11:01,IW35016644,0.9755462441246244,2017-10-15T10:11:01,0.9994633639183728,,0.0,Landsat-8
2017-10-16 10:07:10,IW35016644,0.6424479194735534,2017-10-16T10:07:10,0.9998955211961638,,0.0,Landsat-7
2017-10-24 10:04:51,IW35016644,0.3924843702708537,2017-10-24T10:04:51,0.999006413794034,,0.0,Landsat-8
2017-10-31 10:11:01,IW35016644,0.9771490333434448,2017-10-31T10:11:01,0.9859552770038196,,0.0,Landsat-8
2017-11-01 10:07:10,IW35016644,0.6676498071473266,2017-11-01T10:07:10,0.9974098877353904,,0.0,Landsat-7
2017-11-16 10:10:58,IW35016644,0.8080901204476484,2017-11-16T10:10:58,0.9845865198464466,0.8146808326355031,0.3732414585127763,Landsat-8
2017-11-17 10:07:07,IW35016644,0.4486904961774209,2017-11-17T10:07:07,0.9852302683574212,0.6349959197951242,0.0515729757607014,Landsat-7
2017-12-03 10:07:01,IW35016644,0.646273814369649,2017-12-03T10:07:01,0.9865991728378444,0.6804785396416755,1.113905856988861,Landsat-7
2018-01-11 10:12:44,IW35016644,0.7525336506840297,2018-01-11T10:12:44,,0.997755476268816,100.0,Landsat-7
2018-01-12 10:04:37,IW35016644,0.98315395034804,2018-01-12T10:04:37,,0.9990455466489024,100.0,Landsat-8
2018-01-20 10:06:25,IW35016644,0.4230471293001781,2018-01-20T10:06:25,,0.9985994854784856,100.0,Landsat-7
2018-01-28 10:04:28,IW35016644,0.7783461597924327,2018-01-28T10:04:28,,0.998389770526741,100.0,Landsat-8
2018-02-04 10:10:35,IW35016644,0.964432065027349,2018-02-04T10:10:35,,0.9991131055559824,100.0,Landsat-8
2018-02-13 10:04:21,IW35016644,0.857844366899431,2018-02-13T10:04:21,,0.999457580397102,100.0,Landsat-8
2018-02-20 10:10:30,IW35016644,0.9755407861411634,2018-02-20T10:10:30,0.5962640345096588,0.9994302979069604,100.0,Landsat-8
2018-02-21 10:06:00,IW35016644,0.6656816426867076,2018-02-21T10:06:00,,0.9991586625983084,100.0,Landsat-7
2018-02-28 10:12:06,IW35016644,0.7599477152577753,2018-02-28T10:12:06,0.5098690688610077,0.99725294145128,100.0,Landsat-7
2018-03-08 10:10:21,IW35016644,0.920328927413466,2018-03-08T10:10:21,,0.9997148132339712,100.0,Landsat-8
2018-03-09 10:05:49,IW35016644,0.3695523417877624,2018-03-09T10:05:49,,0.9995089649723632,100.0,Landsat-7
2018-03-16 10:11:54,IW35016644,0.6362239709665558,2018-03-16T10:11:54,0.5669057087133859,0.9865708474196996,99.89173583543848,Landsat-7
2018-03-25 10:05:36,IW35016644,0.6900774721586054,2018-03-25T10:05:36,0.5912341232490201,0.9932655670295696,99.56767542401064,Landsat-7
2018-04-02 10:03:59,IW35016644,0.9507916080243332,2018-04-02T10:03:59,0.5863428723949917,0.9899207955768689,100.0,Landsat-8
2018-04-17 10:11:26,IW35016644,0.7060984434630287,2018-04-17T10:11:26,0.7024723144292069,0.9814562178071276,99.8365478914678,Landsat-7
2018-04-18 10:03:49,IW35016644,0.5685048822152938,2018-04-18T10:03:49,0.7011862096637487,0.9943276029725144,99.9591670069416,Landsat-8
2018-05-11 10:09:47,IW35016644,0.3242678325436553,2018-05-11T10:09:47,0.9942547735022412,,0.0,Landsat-8
2018-06-20 10:10:20,IW35016644,0.6931342880310064,2018-06-20T10:10:20,0.999539795432508,,0.0,Landsat-7
2018-06-21 10:03:30,IW35016644,0.5355784314203534,2018-06-21T10:03:30,0.999917139819612,,0.0,Landsat-8
2018-07-07 10:03:39,IW35016644,0.3398783884753893,2018-07-07T10:03:39,0.9999129611749002,,0.0,Landsat-8
2018-07-30 10:10:00,IW35016644,0.6615595450235365,2018-07-30T10:10:00,0.999914827132672,,0.0,Landsat-8
2018-07-31 10:03:23,IW35016644,0.434964189331941,2018-07-31T10:03:23,0.9998964579736606,,0.0,Landsat-7
2018-08-08 10:03:54,IW35016644,0.9305143659981446,2018-08-08T10:03:54,0.9998781607293108,,0.0,Landsat-8
2018-08-15 10:10:09,IW35016644,0.9739312865855624,2018-08-15T10:10:09,0.9999500195540424,,0.0,Landsat-8
2018-08-16 10:03:05,IW35016644,0.6733610207305972,2018-08-16T10:03:05,0.9998941356202592,,0.0,Landsat-7
2018-09-08 10:08:47,IW35016644,0.7232412846858627,2018-09-08T10:08:47,0.9999413738372754,,0.0,Landsat-7
2018-09-09 10:04:08,IW35016644,0.9730977657687558,2018-09-09T10:04:08,0.99986820276169,,0.0,Landsat-8
